Customer_id,Recency,Frequency,Monetary
7474,703,5,9.04
7475,475,18,126.17
7506,699,2,65.2
7541,463,53,344.77
7552,500,1,818.91
7554,642,3,31.36
7561,190,21,40173.26
7562,638,1,5.38
7578,567,15,1638.1000000000001
7579,639,4,354.81000000000006
7583,592,17,957.87
7584,702,2,17.18
7592,473,1,11.85
7615,538,1,5.94
7635,701,1,3.36
7637,621,8,216.31
7646,466,8,348.58000000000004
7653,435,3,295.19
7655,701,1,215.59
7668,651,7,528.01
7692,701,1,10.76
7693,491,8,3460.77
7703,701,1,0.95
7712,479,155,22620.0
7728,410,2,215.76
7744,701,1,0.72
7751,700,1,63.85
7757,500,1,0.0
7767,700,1,3.48
7768,699,1,59.37
7774,700,1,3.91
7776,700,1,576.46
7777,99,17,681.57
7779,700,1,4.72
7785,659,3,14.129999999999999
7798,700,2,25.7
7801,320,2,10.280000000000001
7816,700,1,14.63
7828,492,9,100.0
7831,113,23,1177.02
7832,682,5,18.13
7834,700,1,200.47
7844,606,6,41.129999999999995
7847,698,5,4542.66
7851,700,1,46.68
7852,639,1,2.57
7855,700,1,2.45
7881,633,1,217.87
7888,19,51,580.73
7891,509,2,263.6
7917,641,1,200.29
7923,699,1,830.37
7930,309,1,9.68
7931,699,1,55.93
7932,435,1,27.74
7937,436,2,18.76
7954,523,2,241.27999999999997
7961,699,1,8.6
7967,412,4,209.43
7985,699,1,12.04
8000,699,1,0.86
8001,699,1,0.86
8005,320,4,16.33
8012,699,1,0.6
8016,699,1,3.1
8027,698,2,12.559999999999999
8033,699,2,1712.38
8040,14,1,95.25
8083,157,10,200.02
8089,500,2,23.38
8111,641,5,354.89
8120,249,8,626.01
8123,320,4,16.81
8134,697,3,13.8
8140,699,1,28.12
8143,699,1,284.24
8170,699,1,5.51
8172,641,8,35.11
8175,699,1,284.24
8180,699,5,1192.6399999999999
8194,284,5,66.98
8201,88,18,363.34
8207,500,72,1187.65
8212,599,53,792.52
8224,390,3,24.03
8225,157,45,395.86
8228,11,64,7777.9400000000005
8230,699,1,3.79
8237,641,17,40.88
8266,699,2,111.18
8273,699,1,284.24
8288,283,1,8.67
8301,253,3,70.6
8305,497,2,24.54
8311,435,3,426.34000000000003
8320,699,1,8.6
8365,493,15,118.34
8374,699,2,380.82
8377,11,5,656.1
8382,111,11,1172.33
8391,278,2,223.98000000000002
8403,699,1,5.94
8417,643,7,389.66
8463,249,25,777.8
8486,157,44,1110.46
8489,106,12,2005.32
8511,257,15,215.56
8512,641,2,4.74
8513,641,3,21.36
8518,644,1,3.97
8538,698,2,124.02
8546,16,60,3683.2799999999997
8566,268,7,199.14000000000001
8584,522,2,24.02
8588,411,4,77.88
8591,465,27,387.19
8609,698,2,292.18
8615,657,4,14.34
8624,391,8,566.79
8628,328,1,9.24
8643,604,4,16.39
8649,698,1,356.11
8665,505,21,1193.56
8678,698,1,234.9
8682,698,1,559.46
8699,639,33,182.78
8710,603,1,4.59
8716,249,23,1377.4199999999998
8762,645,5,16.259999999999998
8769,698,1,285.26
8773,698,7,1932.6200000000001
8779,104,6,113.84
8794,698,2,14.03
8802,464,2,141.01999999999998
8803,698,1,137.0
8814,481,11,98.16
8831,11,415,34250.9
8851,328,1,22.49
8863,649,4,120.96
8864,639,5,12.9
8884,638,1,12.79
8915,698,1,4.58
8931,698,3,30.3
8940,698,1,4.58
8951,291,12,259.18
8961,698,1,4.3
8963,432,100,34470.3
8967,670,1,46.11
8983,641,2,19.04
8997,587,10,6257.849999999999
9002,435,1,54.03
9006,641,1,14.41
9007,698,1,7.09
9011,562,72,2688.21
9020,697,3,368.7
9025,277,3,81.43
9030,689,10,244.95
9052,698,1,2.63
9060,466,3,427.05
9072,641,2,67.81
9081,593,2,19.7
9082,264,10,175.59
9083,249,17,155.95
9085,621,4,9.84
9092,697,4,723.02
9134,345,1,14.05
9141,647,8,24.55
9142,435,1,41.31
9156,112,24,508.7
9171,642,2,23.34
9185,698,2,4.14
9199,539,1,12.91
9245,647,5,505.18
9249,629,1,0.0
9270,237,8,337.45
9288,698,1,10.15
9292,698,1,442.06
9302,407,4,20.619999999999997
9339,659,1,6.97
9362,328,1,56.41
9371,209,1,92.46
9389,463,1,33.09
9393,638,5,19.39
9443,641,1,3.51
9459,697,1,3.89
9482,643,6,18.4
9496,641,12,131.62
9508,645,1,3.82
9510,124,8,30.52
9524,480,1,36.03
9541,435,3,79.77
9545,568,5,27.979999999999997
9562,370,2,90.13
9571,319,15,126.86
9575,697,2,276.3
9580,410,2,14.82
9604,494,11,1231.63
9614,697,1,187.2
9618,697,1,33.81
9632,434,1,35.68
9648,275,1,11.04
9656,697,1,587.17
9665,641,9,54.410000000000004
9686,412,12,390.69
9699,480,1,256.74
9726,210,20,278.34
9734,641,2,2.5
9741,634,5,69.48
9742,697,2,221.26
9751,435,1,134.42
9758,697,1,2.07
9761,697,1,8.63
9775,283,7,627.75
9781,697,1,396.11
9793,436,1,32.01
9795,408,4,49.48
9797,673,3,2208.56
9800,697,3,159.99
9810,641,13,18.22
9811,641,5,27.77
9834,641,2,226.05999999999997
9860,322,3,138.91
9917,697,5,584.2
9932,697,4,8.28
9933,642,2,15.94
9949,694,11,33.27
9961,286,36,123.86
9963,697,1,1.53
9964,697,1,63.62
9965,697,1,2.07
9966,697,1,1.53
9989,639,5,14.899999999999999
9999,697,2,202.72
10011,646,1,0.81
10026,15,20,2339.5699999999997
10032,697,1,27.63
10039,697,1,4.32
10046,648,1,6.3
10052,210,21,172.2
10066,697,2,1.46
10088,697,1,1.34
10134,697,1,2.03
10151,298,2,885.13
10174,435,2,119.92
10190,626,5,202.97
10204,640,2,68.02
10272,435,1,157.99
10278,328,1,88.34
10281,696,1,11.2
10306,639,2,11.0
10315,189,5,789.07
10323,638,1,11.59
10330,530,1,21.87
10331,696,1,3.02
10335,642,3,64.64
10339,460,3,883.76
10347,268,2,219.28
10348,644,3,247.39
10349,514,9,53.16
10350,642,1,114.8
10360,696,2,4.4
10362,694,5,185.68
10377,664,3,42.269999999999996
10381,160,22,36577.51
10408,696,2,4.14
10411,669,2,81.77
10419,696,2,3.2800000000000002
10427,679,4,22.21
10436,683,2,15.78
10484,695,1,3.07
10498,563,9,51.37
10507,695,1,414.48
10515,695,1,3.02
10549,281,10,197.44
10551,665,3,3.7
10555,480,20,251.4
10556,643,9,45.35
10558,292,54,532.95
10579,463,54,380.11
10580,694,1,410.4
10617,596,8,86.66
10632,694,3,67.74
10642,320,2,32.64
10648,690,1,2.43
10653,34,24,6159.54
10654,565,256,113925.61
10667,172,2,6.55
10670,534,1,170.46
10678,693,1,11.57
10679,693,3,43.339999999999996
10683,693,4,86.61
10686,693,1,138.1
10688,693,1,8.62
10725,693,1,6.03
10729,287,7,70.12
10730,482,1,110.19
10733,406,5,64.2
10736,669,3,20.2
10764,661,2,16.4
10766,692,1,181.51
10769,638,7,87.25
10774,662,1,177.13
10787,522,2,144.42
10791,692,1,4.33
10816,76,57,497.11
10819,474,31,672.76
10823,691,1,5.62
10825,691,2,2.5
10830,690,2,26.03
10833,623,5,48.7
10834,513,3,31.0
10835,259,11,130.45
10836,686,4,90.50999999999999
10838,643,3,666.46
10841,691,1,2.59
10842,691,1,1.82
10844,659,5,311.99
10850,691,1,4.44
10855,494,2,25.92
10859,490,8,64.94
10881,691,1,138.33
10885,614,16,191.17
10895,690,1,91.06
10896,108,164,12255.71
10906,89,38,1172.49
10913,320,2,9.39
10919,637,4,16.33
10926,641,2,8.6
10927,620,5,25.43
10928,551,9,765.0999999999999
10931,166,5,33.46
10935,623,3,2.21
10941,500,1,4.94
10950,620,2,7.25
10963,640,17,65.53
10994,536,19,138.11
11012,689,1,12.14
11018,689,1,1.91
11021,643,2,13.45
11035,689,1,3.12
11037,643,2,3.05
11042,644,4,27.27
11050,466,1,140.22
11055,689,1,6.94
11065,689,2,9.54
11067,596,2,8.11
11072,616,1,56.9
11090,339,3,41.03
11132,500,1,4.23
11159,687,1,1.22
11172,405,2,17.12
11181,596,10,362.52
11182,687,2,1678.88
11187,376,2,24.64
11190,687,1,5.22
11191,687,1,613.86
11193,510,78,2073.16
11195,687,1,4.34
11206,683,3,91.69
11210,470,34,385.46
11223,687,1,2.61
11224,687,1,1.2
11257,625,7,261.23
11286,686,1,181.34
11298,641,1,7.32
11358,594,11,26.37
11368,684,1,148.76
11378,466,2,246.36
11383,684,1,28.59
11384,642,11,67.37
11398,641,13,43.13
11399,684,1,237.68
11401,684,1,2.2
11406,643,3,12.15
11419,313,1,56.4
11425,11,4,100.88
11426,277,25,2821.33
11448,679,1,59.91
11449,642,2,18.2
11451,683,1,0.48
11453,682,2,1388.61
11457,643,3,464.63
11458,643,4,9.26
11463,523,7,79.28999999999999
11470,683,1,4.39
11473,637,1,3.19
11482,641,3,607.16
11484,682,2,439.24
11485,567,9,147.27
11489,478,21,402.76
11493,641,2,9.4
11498,683,1,2.24
11510,512,1,574.4
11536,252,30,1179.8899999999999
11540,682,1,103.66
11542,596,2,4.38
11546,682,3,100.94999999999999
11548,682,1,10.98
11557,682,2,281.1
11559,432,1,1.8
11579,681,1,2.2
11585,681,1,2.2
11609,564,7,81.55
11613,542,1,137.07
11621,606,4,28.13
11626,681,1,4.38
11627,278,3,466.15
11642,680,1,148.63
11647,271,2,22.439999999999998
11648,676,5,13.200000000000001
11667,680,1,636.32
11669,680,1,317.6
11672,680,1,127.53
11694,680,1,2.2
11699,550,2,39.74
11703,678,2,1679.02
11704,680,1,2.2
11708,680,1,1.14
11719,679,1,8.67
11727,679,1,13.91
11729,328,1,6.47
11735,679,2,6.0600000000000005
11749,679,1,170.17
11757,655,1,16.81
11768,679,1,8.99
11773,643,4,75.44
11784,601,1,108.07
11786,328,2,12.67
11790,678,1,2.84
11794,654,2,17.67
11795,678,1,8.79
11796,678,1,7.91
11806,539,2,14.79
11807,278,6,76.65
11808,678,1,219.99
11811,678,1,2.96
11814,678,2,69.74000000000001
11816,2,51,1641.07
11824,661,3,477.75
11826,518,5,61.98
11832,601,4,35.82
11845,678,1,2.55
11852,678,1,1.21
11855,615,4,165.52
11859,281,14,13520.740000000002
11863,641,3,169.88
11869,328,3,20.95
11871,677,1,48.99
11879,677,1,0.78
11886,677,1,688.0
11894,613,4,60.79
11896,677,1,1.65
11899,677,1,8.7
11901,677,1,5.21
11904,677,1,12.18
11905,677,1,2.0
11906,677,1,11.32
11911,544,3,39.37
11921,677,1,783.8
11930,548,2,1193.1100000000001
11933,677,1,147.17
11950,676,6,14.35
11959,15,6,32.03
11966,665,2,3.97
11971,676,1,10.58
11972,675,2,5.029999999999999
11975,676,1,25.6
11976,676,1,851.7
11981,676,2,35.48
11988,676,1,3.52
11990,676,1,3.31
12013,444,12,889.38
12033,641,5,91.24
12037,675,3,57.410000000000004
12041,675,3,44.94
12045,211,18,112.01
12049,675,1,9.71
12065,138,1,3.82
12069,675,1,2.12
12070,675,1,851.7
12071,277,40,1142.68
12075,675,1,8.82
12081,673,3,31.85
12084,284,14,1143.17
12093,592,10,64.22
12103,675,1,5.29
12107,539,1,50.25
12116,593,2,418.90999999999997
12117,609,8,1501.8400000000001
12121,674,3,63.62
12132,135,3,649.4300000000001
12136,500,10,83.48
12144,290,1,4.13
12145,328,3,195.82
12170,673,1,2.27
12171,512,2,241.56
12178,563,69,20539.86
12179,527,150,24061.11
12180,328,2,12.23
12185,577,1,85.67
12206,353,37,1058.98
12209,403,24,843.85
12211,550,3,25.36
12223,545,13,220.06
12227,665,7,25.33
12237,583,10,104.88
12239,326,19,87.36
12254,327,6,43.91
12263,640,9,25.169999999999998
12268,436,5,114.3
12282,672,1,857.39
12287,614,24,32.94
12289,672,2,6.05
12290,454,21,74.2
12296,672,3,5.15
12317,645,2,2.26
12318,510,12,74.51
12325,276,14,45.31
12326,504,7,1470.1599999999999
12333,592,24,157.01000000000002
12340,328,1,8.67
12351,123,29,587.33
12369,81,8,69.61
12373,559,4,22.38
12375,670,2,616.7
12380,672,1,3.55
12407,671,1,11.09
12417,671,1,0.98
12418,671,2,153.67000000000002
12423,671,1,7.1
12425,479,16,210.53
12431,636,25,101.28
12436,671,3,116.07
12437,671,2,1.1099999999999999
12438,671,1,3.54
12446,671,1,275.36
12447,613,24,824.52
12452,631,5,31.15
12458,132,2,14.629999999999999
12471,671,1,2.22
12474,671,1,0.76
12491,665,1,1148.22
12497,670,1,1.46
12501,670,1,0.98
12503,670,2,3.42
12505,608,8,18.69
12506,670,1,3.54
12509,638,7,46.82
12513,572,19,63.82
12514,670,1,2.65
12517,376,6,49.09
12519,670,1,2.22
12522,670,1,7.08
12524,284,4,18.91
12525,268,5,153.9
12527,601,10,40.3
12528,670,1,0.49
12529,670,1,5.32
12540,39,34,630.41
12548,279,21,534.29
12551,670,2,12.4
12556,670,1,3.54
12557,670,1,2.22
12558,670,1,1.77
12561,670,1,23.91
12563,670,1,4.08
12575,670,2,4.03
12577,670,1,15.94
12590,125,7,39.68
12594,641,49,181.07
12596,641,3,77.91
12606,641,3,46.28
12608,669,1,7.75
12610,669,1,0.62
12611,669,1,14.16
12613,509,7,22.22
12614,669,1,4.08
12620,669,1,3.99
12621,669,1,5.83
12625,634,22,187.36
12627,662,5,14.81
12632,666,4,32.42
12636,280,13,90.06
12637,622,1,10.88
12650,669,4,49.910000000000004
12655,669,1,8.85
12657,669,2,36.239999999999995
12667,643,1,206.58
12671,567,1,4.0
12680,668,1,285.01
12682,637,2,35.65
12684,665,9,555.12
12685,648,4,23.97
12689,277,13,276.27
12690,668,3,8.85
12697,480,29,306.5
12702,668,1,700.01
12703,612,11,0.32
12706,668,5,592.5500000000001
12707,659,1,87.2
12716,668,3,15939.150000000001
12739,284,4,28.75
12740,660,2,4.48
12742,625,2,14.89
12748,582,10,56.54
12758,641,4,6.0
12766,667,1,855.08
12777,276,34,367.99
12780,667,1,194.93
12785,176,7,80.88
12786,576,2,8.190000000000001
12793,526,3,32.97
12798,636,3,37.32
12806,206,10,45.870000000000005
12809,666,1,1.46
12811,666,1,0.49
12813,666,1,345.92
12828,273,1,16.07
12830,187,16,375.40999999999997
12841,641,4,383.76
12852,666,1,4.08
12860,645,6,25.75
12861,666,1,212.87
12877,602,23,168.94
12878,509,4,33.56
12879,665,2,10.42
12880,665,2,24.34
12893,520,6,387.87
12898,651,1,2.87
12899,538,3,68.73
12900,639,22,261.21
12906,476,4,150.81
12907,643,3,13.25
12925,466,14,56.18
12928,461,117,1871.01
12930,134,10,344.12
12933,665,1,16.44
12934,648,2,6.369999999999999
12943,665,1,69.59
12947,599,3,817.16
12948,665,8,588.64
12955,277,6,264.35
12960,664,4,5.84
12961,664,1,1.46
12963,664,3,35.39
12964,461,5,351.84000000000003
12971,664,2,5.84
12974,487,7,82.96
12978,664,1,2.29
12985,645,7,20.630000000000003
12991,664,1,10.8
12999,664,1,8.63
13023,664,1,12.35
13029,552,4,31.240000000000002
13030,664,1,24.44
13031,664,2,5.62
13038,664,1,8.63
13039,639,1,6.87
13042,621,26,273.93
13048,664,1,6.0
13056,507,25,231.61
13073,654,2,12.89
13077,223,12,365.09
13079,663,2,11.08
13080,663,1,3.43
13081,663,1,8.58
13085,663,1,6.87
13114,663,1,3.23
13120,663,1,2.58
13141,641,1,2.98
13146,626,7,49.75
13150,466,59,2771.04
13197,656,7,21.2
13200,662,1,7.27
13204,662,2,4.36
13206,657,2,186.3
13209,662,1,14.61
13213,662,1,0.6
13225,662,2,42.14
13234,642,1,3.64
13235,662,1,163.37
13240,610,5,14.15
13253,505,3,22.39
13254,662,1,3.44
13255,662,2,1.46
13279,630,5,209.04000000000002
13294,661,1,3.43
13295,661,1,6.87
13297,661,1,8.59
13304,659,2,79.14
13306,661,1,0.64
13317,661,1,4.39
13326,643,7,17.66
13335,661,2,13.74
13338,577,8,78.18
13342,500,1,22.49
13347,334,6,101.34
13350,659,1,20.13
13357,661,2,20.62
13382,391,2,29.26
13385,660,2,18.03
13408,615,18,66.12
13425,284,10,146.71
13431,659,1,10.03
13437,279,9,369.98
13438,659,1,0.48
13439,659,1,0.48
13444,659,1,179.62
13446,659,1,162.18
13447,627,12,27.35
13458,602,4,570.26
13475,659,1,23.2
13486,605,2,2.79
13490,437,11,3192.17
13499,645,2,20.41
13500,658,1,26.47
13501,658,1,3.49
13504,658,2,5.24
13506,658,1,6.99
13507,658,1,1.84
13508,658,1,1.84
13516,538,58,597.45
13520,478,1,10.61
13521,658,1,122.53
13527,658,1,277.7
13532,658,1,4.46
13535,435,8,217.12
13536,658,1,3.5
13537,596,1,766.41
13540,481,23,262.32
13548,658,1,180.3
13555,643,4,953.47
13561,657,3,7.99
13562,646,2,5.29
13569,657,2,3466.4799999999996
13575,328,1,6.05
13576,657,1,1.45
13577,657,1,8.77
13579,563,1,188.54
13580,657,1,7.01
13584,470,2,107.11
13588,644,3,18.380000000000003
13590,657,1,4.04
13592,124,3,20.62
13593,502,18,74.58
13594,657,1,3.5
13596,281,10,65.65
13599,657,1,8.78
13603,657,1,21.93
13605,641,4,433.86
13608,657,1,1.76
13612,657,2,53.52
13613,657,1,8.77
13616,657,1,2.24
13617,657,1,2.24
13622,657,1,1.05
13627,657,1,0.97
13629,647,5,5.73
13631,657,3,1.94
13635,657,1,3.94
13639,627,35,677.3
13644,376,25,219.14999999999998
13663,642,6,32.56
13666,229,20,1045.1200000000001
13668,608,4,12.35
13674,642,14,112.94
13677,645,1,3.19
13678,393,12,234.74
13679,656,3,6.1000000000000005
13680,645,2,13.33
13682,656,1,51.54
13684,656,1,6.98
13685,656,1,6.98
13694,656,1,2.53
13698,656,1,480.42
13699,656,1,6.11
13705,656,1,179.93
13709,601,29,14714.880000000001
13713,656,1,6.98
13714,641,2,3.98
13727,645,3,23.330000000000002
13735,581,7,21.34
13736,655,1,2.0
13738,6,51,891.36
13739,577,2,67.79
13744,632,1,4.68
13745,601,10,46.16
13759,655,1,3.55
13760,642,10,1741.71
13762,560,2,8.17
13764,641,2,16.72
13773,641,3,580.36
13777,655,1,1.96
13781,642,1,2.96
13784,655,1,2.09
13786,500,1,10.34
13787,655,1,7.51
13788,655,1,2.66
13793,598,127,30364.97
13794,642,4,24.85
13802,655,2,95.6
13819,109,160,2595.71
13829,649,2,15.68
13831,655,1,13.07
13835,621,3,9.83
13853,480,10,78.12
13855,274,36,732.86
13868,654,1,2.22
13872,88,17,160.41
13876,654,1,0.53
13885,654,1,3.55
13890,654,1,11.83
13892,654,1,7.11
13894,654,1,8.88
13903,654,1,7.11
13910,654,2,31.98
13957,213,44,564.6
13968,602,11,20.02
13972,653,1,7.04
13977,133,1,11.87
13998,636,2,251.36
14005,45,10,54.45
14024,466,1,156.3
14031,652,1,35.63
14034,418,18,785.11
14046,652,1,0.76
14052,652,1,79.29
14081,651,1,5.79
14088,651,1,8.07
14090,651,1,4.01
14095,651,1,5.21
14096,651,3,52.519999999999996
14102,651,1,6.27
14103,647,2,6.16
14105,651,1,9.52
14108,651,2,10.96
14110,591,7,51.65
14116,651,1,0.99
14129,651,1,6.27
14152,651,1,7.16
14174,641,1,7.32
14176,650,1,2.34
14179,547,3,32.68
14181,616,3,11.4
14183,497,3,17.25
14184,650,1,3.94
14190,640,18,407.44
14191,609,10,209.93
14195,644,16,51.01
14213,573,20,201.49
14215,645,1,6.14
14225,650,2,352.84
14236,58,11,136.85
14245,526,1,13.88
14247,650,1,6.74
14255,14,1,24.99
14269,649,1,1.95
14270,407,2,15.510000000000002
14276,647,2,22.67
14279,642,1,4.42
14287,636,2,9.05
14291,649,1,1.72
14297,649,1,53.47
14303,640,13,110.96000000000001
14306,649,1,6.79
14315,622,5,9.06
14322,649,1,615.8
14335,280,4,172.07
14346,641,2,23.52
14376,413,2,312.0
14380,648,1,80.25
14381,648,1,35.97
14399,648,1,2.98
14400,627,4,533.23
14410,445,12,291.26
14420,635,1,6.75
14422,648,1,7.2
14466,648,1,3.57
14480,632,7,149.63
14482,486,7,57.769999999999996
14486,276,4,376.44
14495,648,1,1.79
14496,437,3,181.56
14497,277,4,294.49
14501,648,1,7.2
14512,639,4,15.27
14513,642,9,12.18
14518,524,1,28.4
14527,648,1,7.2
14528,641,6,56.31
14529,384,12,191.38
14546,648,1,0.89
14552,176,5,61.78
14555,648,1,553.97
14561,641,1,570.6
14562,647,3,31.1
14568,504,1,3.24
14569,644,7,53.95
14577,595,3,4.26
14582,641,17,660.55
14588,284,17,262.0
14591,641,1,71.41
14596,648,1,9.01
14607,282,3,692.38
14614,641,1,194.02
14616,648,1,3.78
14619,648,1,3.15
14624,648,2,10.78
14625,11,408,18431.15
14631,413,1,1170.0
14649,118,46,1598.8500000000001
14685,646,2,11.7
14699,435,3,157.82999999999998
14705,479,23,368.53
14708,647,3,22.86
14735,647,1,7.89
14736,640,3,10.41
14741,521,2,25.25
14753,522,10,58.09
14766,622,4,11.98
14782,459,9,109.71000000000001
14786,638,14,49.93
14787,647,1,5.4
14792,502,4,135.10000000000002
14795,643,4,8.89
14803,284,12,126.05
14808,635,7,30.15
14811,647,3,6.5600000000000005
14812,612,10,44.21
14814,553,6,332.12
14815,585,5,26.07
14816,647,1,3.15
14822,642,6,25.26
14825,647,1,8.11
14830,647,2,1.78
14835,264,26,392.84
14836,647,3,6.26
14838,647,1,6.08
14839,647,2,1.78
14846,647,1,1.79
14852,647,3,2.67
14855,644,2,7.55
14858,647,1,0.89
14861,638,17,28.55
14862,647,2,1.78
14866,647,1,5.95
14867,647,1,5.95
14870,647,1,0.89
14872,645,4,27.380000000000003
14873,645,4,19.65
14874,647,4,3.56
14876,55,144,6326.94
14882,647,3,14.280000000000001
14884,647,1,0.89
14893,577,6,97.9
14895,647,1,10.71
14897,647,1,0.89
14900,647,2,1.78
14906,280,32,2035.97
14907,647,1,0.89
14913,31,20,164.79
14917,642,6,18.130000000000003
14924,88,100,3345.75
14926,260,8,60.3
14932,480,14,202.44
14939,602,8,160.6
14940,647,2,7.140000000000001
14941,647,1,15.73
14944,647,1,0.89
14945,647,1,0.89
14948,610,6,10.31
14951,551,40,455.72
14953,647,1,4.5
14966,638,24,60.32
14970,647,2,12.16
14973,647,2,15.76
14978,647,2,6.13
14979,641,9,78.39
14984,640,11,54.64
14990,647,8,109.51
14993,602,11,363.99
14995,297,1,56.81
14998,530,4,23.64
15003,277,20,606.06
15007,277,3,423.98
15012,298,53,5585.13
15013,641,10,36.42
15015,647,5,70.72
15017,641,10,68.34
15025,647,1,54.03
15028,647,1,6.75
15031,642,2,5.4399999999999995
15035,641,6,20.37
15037,647,1,2.98
15040,477,7,114.89
15049,645,2,7.65
15058,645,3,139.25
15060,647,1,3.5
15064,645,2,8.61
15066,278,24,458.72999999999996
15071,642,13,77.38
15074,647,2,15.86
15079,166,18,329.46
15092,647,2,3.23
15094,301,23,130.47
15102,641,9,50.870000000000005
15106,328,1,0.57
15118,642,6,34.68
15126,638,45,95.63
15127,647,6,380.3
15137,640,4,26.310000000000002
15143,647,7,18.9
15155,647,1,8.57
15163,647,1,2.98
15167,647,1,6.75
15173,647,2,6.75
15178,439,13,718.85
15180,638,3,224.29000000000002
15193,584,3,15.01
15198,647,1,7.89
15200,643,4,15.8
15201,647,1,0.77
15214,647,1,3.15
15216,157,1,10.82
15217,647,1,4.96
15224,647,2,1.98
15226,647,6,26.459999999999997
15232,583,6,108.35
15242,642,3,15.559999999999999
15247,506,5,73.14
15255,647,1,0.99
15260,109,41,1147.45
15261,279,1,38.04
15264,540,1,15.85
15269,647,1,1.79
15273,551,1,6.91
15274,647,1,16.22
15278,647,1,0.77
15280,647,2,570.28
15283,509,21,215.3
15285,647,1,7.21
15287,647,1,2.93
15293,647,1,5.38
15299,447,30,498.81
15311,646,2,65.92
15318,644,2,13.28
15321,264,17,146.43
15351,647,1,2.98
15356,399,62,5000.7
15377,101,1,6.59
15390,647,2,6.29
15399,641,1,6.04
15442,280,15,1096.32
